,"(515, 377, 1)","(377, 515, 1)","(515, 377, 3)","(377, 515, 3)","(515, 377, 5)","(377, 515, 5)","(515, 377, 10)","(377, 515, 10)","(0, 0, 0)"
"{""377"": 98, ""515"": -32}",-10.429882569864796,-10.925583744166149,-15.169674340104216,-49.87067060515854,-11.90216462765724,-14.716842767782037,-39.11441313045344,-16.061797820736142,-9.423408396964389
"{""377"": 85, ""515"": -35}",-5.7370754994717315,-19.046724299376766,-2.940597006,-5.188965150981547,-1.78206,-6.816907697032244,-4.635318334324794,-3.51119103594,-24.777793083750915
"{""377"": 73, ""515"": -45}",-1.78206,-7.348738620061922,-0.6,-4.0760791255806,-8.39649872152269,-12.859311551566861,-3.51119103594,-1.194,-1.78206
"{""377"": 55, ""515"": -29}",-43.91719698498751,-31.479597479657553,-39.32326899914891,-27.49889544198876,-19.861694485819168,-37.59214317274382,-22.962591543462704,-33.41712110242962,-48.68658928995734
"{""377"": 46, ""515"": -21}",-0.89103,-2.0380395627903,-7.358421383891018,0.0,-3.674369310030961,-4.456266867153731,-2.317659167162397,-5.708163953362243,-0.597
"{""377"": 36, ""515"": -5}",-7.808988798351587,-11.666482814014039,-8.030898910368071,-3.674369310030961,-5.462791872083074,-12.739357500692135,-3.674369310030961,-1.75559551797,-2.0380395627903
"{""377"": 39, ""515"": -9}",-7.808988798351587,-6.191571490690334,-6.429655775783431,-1.75559551797,-2.8685377497358657,-6.8987056258453405,-3.139852372238507,-2.8685377497358657,-1.1821196999999999
"{""377"": 72, ""515"": -46}",-1.78206,-8.912533734307463,-9.423408396964389,-5.7370754994717315,-4.0760791255806,-5.188965150981547,-2.940597006,-9.929174312994745,-5.7370754994717315
"{""377"": 96, ""515"": -49}",-7.348738620061922,-0.6,-1.194,-2.3642393999999998,0.0,-0.6,0.0,-1.194,-3.51119103594
"{""377"": 90, ""515"": -39}",-35.47078953464701,-5.188965150981547,-4.0760791255806,-10.429882569864796,-1.194,-10.925583744166149,-8.912533734307463,-5.7370754994717315,-14.716842767782037
"{""377"": 88, ""515"": -36}",-11.90216462765724,-9.929174312994745,-2.3642393999999998,-1.194,-21.05384229789585,-6.816907697032244,-4.635318334324794,-5.188965150981547,-1.78206
"{""377"": 79, ""515"": -22}",-17.36680636366246,-19.456257056383,-12.383142981380669,-2.940597006,-8.39649872152269,-45.00977661249281,-7.875251233861302,-0.6,-2.940597006
"{""377"": 71, ""515"": -21}",-21.828870836167724,-13.330718436051193,-25.130015152913405,-7.348738620061922,-14.716842767782037,-21.443303874916893,-12.383142981380669,-16.50117984252878,-32.047153489812366
"{""377"": 20, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 32, ""515"": 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 37, ""515"": -3}",-6.191571490690334,-6.429655775783431,-8.030898910368071,-7.129718569586887,-8.25058992126439,-7.808988798351587,-10.526921148947926,-6.429655775783431,-8.030898910368071
"{""377"": 6, ""515"": 29}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 34, ""515"": -8}",-23.68204661409813,-26.364935509288536,-23.93099918613667,-25.773467612871954,-24.11125457930922,-25.510757831891514,-27.20084350436793,-25.03612213005794,-24.83250209425494
"{""377"": 61, ""515"": -14}",-45.3080820579042,-31.479597479657553,-44.8583602146392,-33.14860717417133,-19.046724299376766,-33.14860717417133,-11.90216462765724,-25.823927851370428,-15.169674340104216
"{""377"": 70, ""515"": -19}",-7.875251233861302,-11.416327906724486,-39.73473594606584,-48.34028406703226,-10.429882569864796,-5.7370754994717315,-50.8392160634456,-23.332965628028077,-52.35519973927445
"{""377"": 70, ""515"": -21}",-2.940597006,-12.859311551566861,-4.0760791255806,-31.1915126057147,-4.0760791255806,-9.929174312994745,-2.3642393999999998,-52.94580111945431,-6.279704744477014
"{""377"": 69, ""515"": -12}",-6.816907697032244,-19.861694485819168,-13.330718436051193,-6.279704744477014,-11.416327906724486,-54.513093437262015,-43.91719698498751,-5.188965150981547,-34.71994667071388
"{""377"": 38, ""515"": -13}",-8.896569150012917,-11.849817985873898,-0.89103,-13.911953243784437,-1.470298503,-4.456266867153731,-1.1821196999999999,-1.1821196999999999,-3.674369310030961
"{""377"": 37, ""515"": -4}",-9.930847242909584,-11.849817985873898,-10.914435418083862,-14.389784320490794,-19.96869429330259,-12.911963925685214,-23.153086195939764,-21.197318354243503,-25.279401536766294
"{""377"": 28, ""515"": 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 40, ""515"": -7}",-5.95108231382862,-4.711704198482194,-15.739798739828776,-6.191571490690334,-9.523362149688383,-9.523362149688383,-11.849817985873898,-18.21866914926584,-11.105291063903023
"{""377"": -5, ""515"": 39}",-8.896569150012917,-13.252015843564077,-14.700427612513026,-9.31652742392766,-9.523362149688383,-10.721651937458446,-8.030898910368071,-7.358421383891018,-13.74944772099438
"{""377"": -10, ""515"": 40}",-2.317659167162397,-2.0380395627903,-1.470298503,-13.252015843564077,-2.317659167162397,-11.481295771731352,-2.0380395627903,-5.462791872083074,-11.849817985873898
"{""377"": 46, ""515"": 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 49, ""515"": 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 52, ""515"": 0}",-3.139852372238507,-5.95108231382862,-9.523362149688383,-14.700427612513026,-4.456266867153731,-8.030898910368071,-5.95108231382862,-3.139852372238507,-26.29112897590913
"{""377"": 62, ""515"": -5}",-24.777793083750915,-6.816907697032244,-42.570690341402134,-18.215206917025576,-6.279704744477014,-9.423408396964389,-54.4576701386485,-10.429882569864796,-49.560610291424126
"{""377"": -2, ""515"": 35}",-24.884177073312394,-22.6540410289521,-20.927866929929333,-20.363967763056234,-22.727500618662578,-18.90811087050819,-25.940009852789025,-22.4291801073196,-22.504888306246404
"{""377"": -16, ""515"": 47}",-0.89103,-1.470298503,-0.89103,-22.03901250756882,-0.89103,-7.358421383891018,-1.1821196999999999,-0.597,-10.914435418083862
"{""377"": -14, ""515"": 48}",0.0,-0.3,0.0,0.0,-0.3,-0.3,0.0,-1.1821196999999999,0.0
"{""377"": 8, ""515"": 27}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -7, ""515"": 41}",-7.808988798351587,-12.388896541875457,-10.526921148947926,-8.030898910368071,-6.8987056258453405,-6.429655775783431,-7.129718569586887,-7.584837170052108,-5.708163953362243
"{""377"": -8, ""515"": 41}",-19.96869429330259,-23.488653099815757,-22.118622382493133,-7.358421383891018,-17.735394767323506,-14.072833711346592,-18.099665807339232,-16.30170756768255,-11.481295771731352
"{""377"": -1, ""515"": 27}",-13.585300728277153,-18.21866914926584,-16.70856055121481,-11.481295771731352,-11.666482814014039,-8.25058992126439,-12.031319806015158,-15.154840211993777,-10.526921148947926
"{""377"": 30, ""515"": 17}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 30, ""515"": 22}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 27, ""515"": 22}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 32, ""515"": 25}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -14, ""515"": 39}",-3.674369310030961,-7.358421383891018,-4.964587156497372,-10.131538770480487,-8.68340318183123,-16.30170756768255,-3.937625616930651,-2.5944825754907734,-8.030898910368071
"{""377"": -1, ""515"": 32}",-8.25058992126439,-10.330223382775683,-11.105291063903023,-17.735394767323506,-9.107603458512788,-12.565007576456702,-9.107603458512788,-11.105291063903023,-11.294238153263992
"{""377"": 1, ""515"": 32}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -9, ""515"": 43}",-3.408453848516122,-4.711704198482194,-10.330223382775683,-5.462791872083074,-4.711704198482194,-3.937625616930651,-4.711704198482194,-7.808988798351587,-5.95108231382862
"{""377"": 2, ""515"": 33}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 89, ""515"": -37}",-2.940597006,-9.929174312994745,-9.423408396964389,-12.859311551566861,-37.81622174101638,-6.816907697032244,-2.940597006,-32.877380984011445,-2.3642393999999998
"{""377"": 86, ""515"": -29}",-6.816907697032244,-25.130015152913405,-2.3642393999999998,-1.78206,-19.861694485819168,-57.59334675078747,-17.793138300025834,-2.940597006,-11.90216462765724
"{""377"": 83, ""515"": -17}",-40.920656170851345,-49.34864839447416,-22.210582127806045,-24.777793083750915,-32.6034151353651,-40.533268208194414,-24.422013215910013,-29.400855225026053,-22.210582127806045
"{""377"": 43, ""515"": -9}",-2.0380395627903,-1.75559551797,-0.597,-2.5944825754907734,-1.1821196999999999,-2.5944825754907734,-1.470298503,-1.1821196999999999,-0.597
"{""377"": 52, ""515"": -5}",-38.47510213908645,-39.73473594606584,-34.972747204006744,-15.617977596703174,-33.94612039249127,-12.383142981380669,-11.416327906724486,-11.416327906724486,-32.877380984011445
"{""377"": 43, ""515"": 14}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 31, ""515"": 35}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 19, ""515"": 31}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -6, ""515"": 34}",-2.317659167162397,-5.708163953362243,-4.198249360761345,-4.456266867153731,-4.456266867153731,-3.139852372238507,-3.937625616930651,-5.214941284932398,-5.214941284932398
"{""377"": -22, ""515"": 48}",-5.95108231382862,-2.0380395627903,-4.198249360761345,-2.317659167162397,-2.5944825754907734,-1.470298503,-3.674369310030961,-2.8685377497358657,-3.408453848516122
"{""377"": -27, ""515"": 52}",-2.3642393999999998,-8.912533734307463,-4.635318334324794,-6.816907697032244,-9.423408396964389,-19.861694485819168,-1.194,-4.0760791255806,-11.90216462765724
"{""377"": -15, ""515"": 48}",-27.20084350436793,-10.526921148947926,-14.072833711346592,-1.75559551797,-15.004889103024018,-4.456266867153731,-8.68340318183123,-24.34329464497867,-4.198249360761345
"{""377"": -19, ""515"": 50}",-0.3,-0.3,0.0,-16.023576744906183,-8.896569150012917,-1.75559551797,-8.030898910368071,0.0,-7.358421383891018
"{""377"": -8, ""515"": 42}",-3.139852372238507,-4.964587156497372,-0.597,-2.8685377497358657,-1.75559551797,-5.214941284932398,-3.937625616930651,-1.75559551797,-4.711704198482194
"{""377"": 62, ""515"": -11}",-9.929174312994745,-42.91753360360823,-25.823927851370428,-5.7370754994717315,-39.53003630915742,-47.23645780625885,-32.6034151353651,-35.22301973196668,-39.73473594606584
"{""377"": 55, ""515"": -3}",-17.36680636366246,-5.7370754994717315,-22.962591543462704,-54.23032179641106,-18.215206917025576,-45.00977661249281,-22.588476306527983,-6.279704744477014,-19.456257056383
"{""377"": 46, ""515"": 4}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -11, ""515"": 36}",-6.665359218025596,-4.198249360761345,-7.584837170052108,-16.70856055121481,-9.523362149688383,-3.674369310030961,-6.665359218025596,-3.937625616930651,-8.25058992126439
"{""377"": 0, ""515"": 31}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 57, ""515"": -10}",-39.53003630915742,-15.617977596703174,-48.91172616308719,-27.823906487568873,-25.130015152913405,-17.793138300025834,-16.50117984252878,-29.400855225026053,-20.660446765551367
"{""377"": 56, ""515"": -5}",-16.936168044103493,-26.165688572856723,-7.875251233861302,-11.416327906724486,-11.416327906724486,-46.84576383801163,-10.925583744166149,-46.44311066796073,-15.617977596703174
"{""377"": 53, ""515"": -4}",-9.929174312994745,-33.14860717417133,-16.50117984252878,-8.912533734307463,-8.912533734307463,-19.046724299376766,-10.429882569864796,-14.716842767782037,-14.259437139173775
"{""377"": 47, ""515"": 10}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 44, ""515"": 22}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 42, ""515"": 8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -19, ""515"": 44}",-4.964587156497372,-4.198249360761345,-12.388896541875457,-9.31652742392766,-9.523362149688383,-9.31652742392766,-2.8685377497358657,-1.470298503,-12.031319806015158
"{""377"": -34, ""515"": 65}",-1.78206,-10.429882569864796,-1.78206,-8.912533734307463,-23.699635971747796,-1.78206,-1.194,-0.6,-1.78206
"{""377"": -27, ""515"": 60}",-7.348738620061922,-1.194,-19.456257056383,-14.259437139173775,-5.188965150981547,-19.861694485819168,-17.36680636366246,-27.170601456554305,-8.912533734307463
"{""377"": -32, ""515"": 66}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 15, ""515"": 15}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 67, ""515"": -15}",-20.660446765551367,-16.061797820736142,-34.46459259668069,-22.210582127806045,-7.348738620061922,-45.600451224951904,-21.05384229789585,-1.194,-54.72929944859108
"{""377"": 72, ""515"": -6}",-34.71994667071388,-28.779568640981587,-28.145667422693183,-29.400855225026053,-47.23645780625885,-28.145667422693183,-41.11144960914283,-50.55880307353259,-28.46421074846625
"{""377"": 60, ""515"": -10}",-26.165688572856723,-24.777793083750915,-31.764801504860976,-38.038059523606215,-4.0760791255806,-16.061797820736142,-22.962591543462704,-4.635318334324794,-36.906235266390894
"{""377"": 14, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 12, ""515"": 19}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 86, ""515"": -34}",-5.7370754994717315,-19.046724299376766,-7.875251233861302,-13.797411251690681,-27.170601456554305,-2.3642393999999998,-3.51119103594,-17.793138300025834,-2.3642393999999998
"{""377"": 83, ""515"": -34}",-45.00977661249281,-9.929174312994745,-4.0760791255806,-35.22301973196668,-1.78206,-15.169674340104216,-4.0760791255806,-39.93738858660518,-30.009778206048036
"{""377"": 78, ""515"": -28}",-14.259437139173775,-13.797411251690681,-8.39649872152269,-6.816907697032244,-6.279704744477014,-13.797411251690681,-5.7370754994717315,-1.194,-5.188965150981547
"{""377"": 66, ""515"": -38}",-10.925583744166149,-0.6,-7.875251233861302,-1.194,-9.423408396964389,-1.78206,-10.429882569864796,-7.875251233861302,-0.6
"{""377"": 50, ""515"": -25}",-1.1821196999999999,-3.139852372238507,-6.8987056258453405,-5.462791872083074,-7.808988798351587,-0.89103,-1.75559551797,-3.139852372238507,-1.1821196999999999
"{""377"": 71, ""515"": -20}",-40.13801470073913,-35.71608163930054,-7.348738620061922,-16.061797820736142,-30.009778206048036,-21.443303874916893,-16.061797820736142,-33.41712110242962,-56.43843452851494
"{""377"": 62, ""515"": -12}",-26.504031687128155,-34.46459259668069,-41.48733176192089,-20.263077540960975,-6.816907697032244,-20.660446765551367,-17.36680636366246,-20.263077540960975,-46.71289276566831
"{""377"": 14, ""515"": 12}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 11, ""515"": 14}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 56, ""515"": -9}",-43.59065093866698,-38.038059523606215,-29.09177295457177,-28.46421074846625,-24.062639612030317,-24.422013215910013,-6.279704744477014,-9.423408396964389,-34.71994667071388
"{""377"": 49, ""515"": 17}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 25, ""515"": 25}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 3, ""515"": 25}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -20, ""515"": 46}",-10.526921148947926,-5.214941284932398,-3.408453848516122,-2.317659167162397,-3.139852372238507,-2.5944825754907734,-5.462791872083074,-4.964587156497372,-3.408453848516122
"{""377"": -25, ""515"": 50}",-1.1821196999999999,-4.456266867153731,-3.139852372238507,-6.665359218025596,-2.317659167162397,-7.358421383891018,-1.470298503,-4.198249360761345,-12.211006607955007
"{""377"": -26, ""515"": 59}",-17.36680636366246,-5.188965150981547,-31.764801504860976,-4.635318334324794,-9.423408396964389,-4.0760791255806,-19.046724299376766,-9.423408396964389,-3.51119103594
"{""377"": -20, ""515"": 51}",-6.279704744477014,-1.194,-2.3642393999999998,-30.606583619747678,-1.78206,-2.3642393999999998,-6.279704744477014,0.0,-38.690351117695585
"{""377"": 5, ""515"": 29}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 16, ""515"": 14}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 54, ""515"": -5}",-15.169674340104216,-45.00977661249281,-4.635318334324794,-9.423408396964389,-32.6034151353651,-6.816907697032244,-5.188965150981547,-51.71515121475161,-6.816907697032244
"{""377"": 27, ""515"": 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 18, ""515"": 7}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 28, ""515"": 6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -2, ""515"": 36}",-15.4502588917751,-17.486373602003372,-14.853423336387896,-16.70856055121481,-16.973060196245633,-16.84147494570266,-17.35997333535694,-15.739798739828776,-16.16334097745712
"{""377"": -3, ""515"": 33}",-9.523362149688383,-7.584837170052108,-9.930847242909584,-17.486373602003372,-5.708163953362243,-16.973060196245633,-7.808988798351587,-8.25058992126439,-14.072833711346592
"{""377"": 63, ""515"": -14}",-32.6034151353651,-28.779568640981587,-25.47871500138427,-3.51119103594,-6.279704744477014,-9.423408396964389,-2.3642393999999998,-57.734183739374984,-4.0760791255806
"{""377"": 63, ""515"": -13}",-24.422013215910013,-18.63305484785532,-41.67245844430168,-9.929174312994745,-25.823927851370428,-32.047153489812366,-45.15967884636788,-7.875251233861302,-34.46459259668069
"{""377"": 41, ""515"": -13}",-2.8685377497358657,-12.031319806015158,-6.8987056258453405,-10.721651937458446,-22.800225612475952,-3.937625616930651,-3.408453848516122,-27.283981251444697,-2.317659167162397
"{""377"": 37, ""515"": -6}",-12.911963925685214,-7.358421383891018,-3.937625616930651,-4.964587156497372,-5.214941284932398,-2.317659167162397,-3.139852372238507,-2.5944825754907734,-4.964587156497372
"{""377"": 34, ""515"": -1}",-13.082844286428362,-14.389784320490794,-20.743665880960446,-12.565007576456702,-17.35997333535694,-16.16334097745712,-18.682900592294857,-26.177599869637223,-16.574303587085666
"{""377"": 5, ""515"": 25}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 38, ""515"": 9}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 39, ""515"": 12}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 36, ""515"": 16}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 36, ""515"": 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 30, ""515"": 27}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 29, ""515"": 37}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 17, ""515"": 33}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -5, ""515"": 33}",-3.674369310030961,-3.408453848516122,-3.674369310030961,-5.95108231382862,-3.674369310030961,-4.198249360761345,-4.456266867153731,-4.711704198482194,-3.674369310030961
"{""377"": -29, ""515"": 60}",-1.78206,-2.940597006,-1.194,-18.63305484785532,-6.279704744477014,-1.78206,-0.6,-2.940597006,-6.279704744477014
"{""377"": -24, ""515"": 57}",-26.165688572856723,-8.912533734307463,-44.07802501513764,-7.875251233861302,-8.912533734307463,-16.50117984252878,-21.05384229789585,-28.145667422693183,-5.188965150981547
"{""377"": -24, ""515"": 58}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 89, ""515"": -38}",-6.816907697032244,-1.194,-8.39649872152269,-34.972747204006744,-2.3642393999999998,-2.3642393999999998,-1.78206,-2.940597006,-33.94612039249127
"{""377"": 84, ""515"": -32}",-3.51119103594,-45.600451224951904,-9.423408396964389,-42.570690341402134,-21.828870836167724,-9.929174312994745,-6.816907697032244,-9.929174312994745,-6.816907697032244
"{""377"": 93, ""515"": -36}",-2.3642393999999998,-14.259437139173775,-4.0760791255806,-9.929174312994745,-8.912533734307463,-20.660446765551367,-1.78206,-1.78206,-4.0760791255806
"{""377"": 57, ""515"": -31}",-36.43733829853168,-36.67296491554636,-34.972747204006744,-30.309680423987555,-19.046724299376766,-20.263077540960975,-22.210582127806045,-31.1915126057147,-39.93738858660518
"{""377"": 56, ""515"": -31}",-2.940597006,-1.194,-6.816907697032244,-4.635318334324794,-17.36680636366246,-3.51119103594,-5.188965150981547,-6.279704744477014,-1.194
"{""377"": 68, ""515"": -35}",-1.78206,-5.7370754994717315,-6.816907697032244,-5.188965150981547,-2.3642393999999998,-2.940597006,0.0,-2.3642393999999998,-8.39649872152269
"{""377"": 67, ""515"": -36}",-1.78206,0.0,-1.78206,-1.78206,0.0,-0.6,-6.816907697032244,-1.78206,-2.940597006
"{""377"": 79, ""515"": -46}",-1.78206,-4.0760791255806,-1.194,-0.6,-4.0760791255806,-5.188965150981547,-0.6,-1.194,-1.78206
"{""377"": 69, ""515"": -35}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 23, ""515"": 12}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
