,"(1, 515)","(3, 515)","(5, 515)","(10, 515)","(0, 0)"
"{""377"": 79, ""515"": -22}",-3.139852372238507,-28.78451856100377,-1.75559551797,-5.95108231382862,-15.303291809873839
"{""377"": 94, ""515"": -28}",-15.004889103024018,-15.739798739828776,-15.004889103024018,-8.25058992126439,-5.95108231382862
"{""377"": 45, ""515"": -14}",-0.033967326046505,-0.101901978139515,-0.169836630232525,-0.33967326046505,0.0
"{""377"": 47, ""515"": -13}",0.0,0.0,0.0,0.0,0.0
"{""377"": 49, ""515"": 0}",-0.05680756414193536,-0.18371846550154805,-0.23904481247798876,-0.0995,0.0
"{""377"": 55, ""515"": 2}",-0.89103,-4.964587156497372,-1.470298503,-20.927866929929333,-11.849817985873898
"{""377"": 47, ""515"": 19}",-0.019701995,-1.1252444153123202,-1.0324080451562883,-0.5680756414193536,0.0
"{""377"": 35, ""515"": 15}",-0.02450497505,-0.14342688748679328,-0.2840378207096768,-0.292599252995,0.0
"{""377"": -12, ""515"": 43}",-1.470298503,-2.8685377497358657,-0.3,-13.911953243784437,-8.468084022051746
"{""377"": -15, ""515"": 48}",-4.964587156497372,-3.139852372238507,-20.168317276865867,-1.75559551797,-11.105291063903023
"{""377"": -14, ""515"": 48}",-0.3,0.0,0.0,0.0,0.0
"{""377"": 56, ""515"": -30}",-1.1821196999999999,-6.429655775783431,-2.317659167162397,-3.408453848516122,-16.16334097745712
"{""377"": 47, ""515"": 0}",-0.0148505,-0.07351492515,-0.0742525,-0.148505,0.0
"{""377"": 51, ""515"": 0}",-1.470298503,-3.674369310030961,-3.408453848516122,-1.75559551797,-10.721651937458446
"{""377"": 39, ""515"": 10}",-0.02450497505,-0.02985,0.0,0.0,0.0
"{""377"": 50, ""515"": 16}",-0.3169838293633854,-0.5740647885865677,-0.632069764171009,-2.180474047738061,0.0
"{""377"": 24, ""515"": 4}",-0.2806912490950445,-0.8150853783841278,-1.287521574314592,-2.3186588739640737,0.0
"{""377"": 2, ""515"": 23}",-0.038627652786039954,-0.02985,-0.04975,-0.292599252995,0.0
"{""377"": 59, ""515"": -2}",-2.317659167162397,-4.456266867153731,-1.470298503,-21.79532546933349,-21.372491718994056
"{""377"": 57, ""515"": 9}",-24.399861698528884,-22.118622382493133,-26.020803656718524,-11.849817985873898,-10.526921148947926
"{""377"": 45, ""515"": 5}",-0.07427111445256218,-1.1019506253784415,-0.632069764171009,-2.5258067019989636,0.0
"{""377"": 3, ""515"": 28}",-0.038627652786039954,-0.12972412877453865,-0.12252487525,-0.4324137625817955,0.0
"{""377"": 5, ""515"": 23}",-0.09104653120138456,-0.07351492515,-0.21620688129089774,-0.2450497505,0.0
"{""377"": -17, ""515"": 43}",-1.470298503,-1.75559551797,-1.470298503,-0.597,-2.5944825754907734
"{""377"": -23, ""515"": 48}",-1.75559551797,-0.89103,-2.0380395627903,-1.470298503,-0.3
"{""377"": -21, ""515"": 54}",-3.674369310030961,-11.849817985873898,-23.356446382834154,-3.139852372238507,-15.59575630285735
"{""377"": -20, ""515"": 51}",-3.937625616930651,-6.191571490690334,0.0,-22.118622382493133,-7.808988798351587
"{""377"": -23, ""515"": 56}",-3.408453848516122,-9.930847242909584,-24.399861698528884,-1.1821196999999999,-10.131538770480487
"{""377"": -23, ""515"": 57}",0.0,0.0,0.0,0.0,0.0
"{""377"": -7, ""515"": 33}",-2.5944825754907734,-3.408453848516122,-2.317659167162397,-0.597,-22.4291801073196
"{""377"": -6, ""515"": 39}",-8.25058992126439,-3.937625616930651,-25.68765188539124,-4.711704198482194,-12.031319806015158
"{""377"": 74, ""515"": -27}",-4.198249360761345,-1.470298503,-5.214941284932398,-1.470298503,-20.83622922215084
"{""377"": 75, ""515"": -18}",-4.964587156497372,-29.923365055773893,-3.937625616930651,-6.191571490690334,-27.733444977974155
"{""377"": 66, ""515"": -16}",-10.526921148947926,-25.46541195140557,-4.711704198482194,-27.11516089820553,-25.68765188539124
"{""377"": 35, ""515"": -2}",-0.14113473370086244,-0.2975541156914311,-0.9722069011678367,-1.1108932030042664,0.0
"{""377"": 31, ""515"": 0}",-0.033967326046505,-0.11588295835811985,-0.19313826393019973,-0.4780896249559775,0.0
"{""377"": -1, ""515"": 31}",-0.597,-0.597,0.0,-1.470298503,-9.930847242909584
"{""377"": 51, ""515"": -4}",-9.7281285281915,-8.468084022051746,-7.808988798351587,-9.523362149688383,-29.999984290358274
"{""377"": 52, ""515"": -2}",-12.911963925685214,-24.72758095526471,-17.232296298340344,-18.099665807339232,-26.5776589402027
"{""377"": 63, ""515"": -14}",-29.994548914112773,-23.93099918613667,-29.759001321285385,-23.422881919005814,-8.896569150012917
"{""377"": 63, ""515"": -13}",-16.438690492005723,-18.099665807339232,-6.665359218025596,-24.566191406220877,-27.664065383942635
"{""377"": 44, ""515"": 3}",0.0,0.0,0.0,-0.05,0.0
"{""377"": 44, ""515"": 8}",-0.06562709361551085,-0.0877797758985,-0.1462996264975,-0.2450497505,0.0
"{""377"": 44, ""515"": 13}",-0.005,-0.059105985,-0.0742525,-0.6123948850051602,0.0
"{""377"": 40, ""515"": 26}",-0.00995,-0.15699261861192534,-0.098509975,-0.0995,0.0
"{""377"": 33, ""515"": 33}",-0.00995,-0.015,-0.025,-0.148505,0.0
"{""377"": 20, ""515"": 30}",-0.0148505,-0.0445515,-0.025,-0.05,0.0
"{""377"": 0, ""515"": 28}",-0.033967326046505,-0.015,-0.12252487525,-0.2450497505,0.0
"{""377"": -22, ""515"": 48}",0.0,-1.75559551797,-1.470298503,-0.3,-0.597
"{""377"": -30, ""515"": 55}",-1.75559551797,0.0,-0.3,-0.597,-0.3
"{""377"": -33, ""515"": 66}",-0.3,-2.0380395627903,-8.896569150012917,-0.597,-5.708163953362243
"{""377"": -37, ""515"": 68}",-0.597,-1.470298503,0.0,-1.470298503,-0.597
"{""377"": -34, ""515"": 67}",-0.3,-0.597,-3.408453848516122,-0.89103,-3.408453848516122
"{""377"": -34, ""515"": 68}",0.0,0.0,0.0,0.0,0.0
"{""377"": 32, ""515"": -4}",-0.3576461133634022,-1.3820235042395268,-2.476174879417918,-1.1882864282644814,0.0
"{""377"": 53, ""515"": 4}",-1.470298503,-2.0380395627903,-3.674369310030961,-20.168317276865867,-19.86736797303292
"{""377"": -3, ""515"": 31}",-0.89103,0.0,-0.89103,0.0,-2.317659167162397
"{""377"": -33, ""515"": 58}",0.0,-0.597,-0.3,0.0,0.0
"{""377"": -29, ""515"": 62}",-2.0380395627903,-1.1821196999999999,-12.388896541875457,-1.75559551797,-4.198249360761345
"{""377"": -31, ""515"": 62}",-1.1821196999999999,-0.89103,-0.3,-2.8685377497358657,-0.3
"{""377"": -19, ""515"": 52}",-3.408453848516122,-4.964587156497372,-25.940009852789025,-1.75559551797,-12.911963925685214
"{""377"": -22, ""515"": 56}",0.0,0.0,0.0,0.0,0.0
"{""377"": 35, ""515"": -1}",-0.00995,-0.07351492515,-0.098509975,-0.148505,0.0
"{""377"": -3, ""515"": 29}",-2.8685377497358657,-3.937625616930651,-3.408453848516122,-3.674369310030961,-29.136335740831658
"{""377"": -8, ""515"": 33}",-7.584837170052108,-12.388896541875457,-16.16334097745712,-4.711704198482194,-4.711704198482194
"{""377"": -13, ""515"": 46}",-13.252015843564077,-11.294238153263992,-16.574303587085666,-1.75559551797,-0.89103
"{""377"": 34, ""515"": -1}",-0.13750983202107317,-0.5165111691387843,-0.4756803294468536,-0.6562709361551086,0.0
"{""377"": 78, ""515"": -26}",-3.674369310030961,-22.872223356351192,-5.462791872083074,-3.408453848516122,-18.33648245777318
"{""377"": 77, ""515"": -28}",-29.894293761602707,-11.481295771731352,-29.997943650637808,-29.917779429952848,-11.105291063903023
"{""377"": 62, ""515"": -10}",-4.711704198482194,-4.456266867153731,-3.937625616930651,-16.30170756768255,-29.94975359219996
"{""377"": 7, ""515"": 24}",-0.033967326046505,-0.14342688748679328,-0.3061974425025801,-0.148505,0.0
"{""377"": 3, ""515"": 23}",-0.20648160903125767,-0.19688128084653256,-0.21620688129089774,-0.5233087287064178,0.0
"{""377"": 30, ""515"": 17}",0.0,0.0,0.0,-0.05,0.0
"{""377"": 24, ""515"": 27}",-0.005,-0.0877797758985,0.0,-0.05,0.0
"{""377"": 20, ""515"": 32}",-0.005,0.0,-0.025,0.0,0.0
"{""377"": 20, ""515"": 29}",-0.005,0.0,0.0,0.0,0.0
"{""377"": 24, ""515"": 33}",-0.0148505,0.0,-0.025,0.0,0.0
"{""377"": 29, ""515"": 37}",-0.0148505,0.0,-0.04975,-0.05,0.0
"{""377"": 15, ""515"": 51}",-0.005,-0.015,0.0,0.0,0.0
"{""377"": 7, ""515"": 43}",0.0,-0.015,0.0,0.0,0.0
"{""377"": -17, ""515"": 45}",-0.3,-0.597,0.0,0.0,-0.3
"{""377"": -26, ""515"": 52}",-0.597,0.0,-0.597,0.0,-1.470298503
"{""377"": -29, ""515"": 54}",-0.3,-0.89103,-0.597,0.0,-0.597
"{""377"": -18, ""515"": 51}",-10.131538770480487,-5.214941284932398,-25.773467612871954,-4.456266867153731,-9.7281285281915
"{""377"": -26, ""515"": 57}",-1.1821196999999999,-0.89103,-0.3,-8.68340318183123,-0.597
"{""377"": -25, ""515"": 59}",0.0,0.0,0.0,0.0,0.0
"{""377"": 27, ""515"": 3}",-0.005,0.0,0.0,0.0,0.0
"{""377"": 84, ""515"": -37}",-3.937625616930651,-3.139852372238507,-19.451723803259313,-3.937625616930651,-0.89103
"{""377"": 97, ""515"": -46}",-1.1821196999999999,-0.597,-0.3,-0.597,-2.0380395627903
"{""377"": 88, ""515"": -36}",-2.5944825754907734,-7.808988798351587,-16.30170756768255,-1.1821196999999999,-2.8685377497358657
"{""377"": 97, ""515"": -40}",-0.597,-8.468084022051746,-1.75559551797,-1.75559551797,0.0
"{""377"": 101, ""515"": -35}",-6.665359218025596,-3.408453848516122,-10.721651937458446,-7.129718569586887,-8.25058992126439
"{""377"": 73, ""515"": -45}",-3.139852372238507,-1.1821196999999999,-1.75559551797,-2.5944825754907734,-1.470298503
"{""377"": 54, ""515"": -21}",-1.75559551797,-4.711704198482194,-4.198249360761345,-3.408453848516122,-20.069007350369564
"{""377"": 49, ""515"": -15}",0.0,0.0,0.0,0.0,0.0
"{""377"": 37, ""515"": 10}",0.0,-0.02985,0.0,-0.05,0.0
"{""377"": 41, ""515"": 10}",-0.033967326046505,-0.015,-0.21620688129089774,-0.0995,0.0
"{""377"": 42, ""515"": 10}",-0.047808962495597754,-0.07351492515,-0.169836630232525,-0.148505,0.0
"{""377"": 42, ""515"": 7}",-0.0148505,-0.059105985,-0.04975,0.0,0.0
"{""377"": 34, ""515"": 32}",-0.0148505,-0.015,0.0,-0.05,0.0
"{""377"": 21, ""515"": 29}",-0.0148505,-0.0445515,0.0,-0.19701995,0.0
"{""377"": 1, ""515"": 27}",0.0,0.0,-0.1462996264975,-0.2450497505,0.0
"{""377"": -21, ""515"": 47}",-0.3,-0.597,-0.3,-0.89103,0.0
"{""377"": -33, ""515"": 64}",-1.470298503,-0.597,-0.3,-2.8685377497358657,0.0
"{""377"": -36, ""515"": 69}",-0.89103,-4.456266867153731,-0.89103,-0.597,-3.139852372238507
"{""377"": -39, ""515"": 73}",0.0,0.0,0.0,0.0,0.0
"{""377"": 39, ""515"": 27}",-0.00995,-0.0445515,-0.169836630232525,-0.148505,0.0
"{""377"": -15, ""515"": 40}",-2.8685377497358657,-1.75559551797,-2.317659167162397,-11.105291063903023,-2.0380395627903
"{""377"": -22, ""515"": 53}",-1.1821196999999999,-4.711704198482194,-0.597,-7.808988798351587,-2.8685377497358657
"{""377"": -22, ""515"": 55}",-3.937625616930651,-10.914435418083862,-16.16334097745712,-1.75559551797,-6.665359218025596
"{""377"": -15, ""515"": 49}",-0.597,0.0,0.0,0.0,0.0
"{""377"": 74, ""515"": -24}",-12.388896541875457,-16.30170756768255,-3.674369310030961,-18.79607158637191,-21.62873734244821
"{""377"": 40, ""515"": -9}",-0.047808962495597754,-0.07351492515,-0.12252487525,-0.4324137625817955,0.0
"{""377"": 40, ""515"": -12}",-0.4400214359032611,-0.4125294960632196,-2.483407871105013,-1.0716092959639054,0.0
"{""377"": 23, ""515"": 2}",-0.10319285817817224,-0.367921069194551,-0.4959235261523851,-1.1108932030042664,0.0
"{""377"": -11, ""515"": 41}",-0.597,0.0,0.0,-1.470298503,-0.597
"{""377"": 28, ""515"": 19}",0.0,-0.015,0.0,0.0,0.0
"{""377"": 35, ""515"": 16}",-0.005,-0.015,-0.04975,-0.19701995,0.0
"{""377"": 28, ""515"": 24}",0.0,-0.015,0.0,-0.05,0.0
"{""377"": 31, ""515"": 18}",-0.005,-0.0445515,-0.0742525,0.0,0.0
"{""377"": 36, ""515"": 21}",-0.005,-0.015,-0.04975,-0.0995,0.0
"{""377"": 19, ""515"": 31}",0.0,-0.02985,-0.0742525,-0.0995,0.0
"{""377"": -14, ""515"": 40}",-0.597,-0.89103,-0.89103,-0.3,-8.030898910368071
"{""377"": -20, ""515"": 45}",-2.317659167162397,-3.408453848516122,-1.1821196999999999,-5.708163953362243,-0.3
"{""377"": -10, ""515"": 41}",-3.408453848516122,-8.030898910368071,-0.89103,-22.27546179708152,-3.937625616930651
"{""377"": 25, ""515"": 6}",-0.033967326046505,-0.1704226924258061,-0.169836630232525,-0.6123948850051602,0.0
"{""377"": 43, ""515"": 6}",-0.02450497505,-0.19688128084653256,-0.21620688129089774,-0.05,0.0
"{""377"": 48, ""515"": 18}",-0.07852840330803657,-1.0034503675184785,-1.1182913070940368,-1.4827615250021529,0.0
"{""377"": -3, ""515"": 36}",-27.86608343923752,-9.107603458512788,-18.568586456863493,-6.665359218025596,-8.030898910368071
"{""377"": 73, ""515"": -24}",-25.815732936743235,-3.139852372238507,-29.100907925727963,-4.964587156497372,-3.674369310030961
"{""377"": 93, ""515"": -41}",0.0,-1.1821196999999999,-6.665359218025596,-2.317659167162397,-0.597
"{""377"": 93, ""515"": -44}",-4.456266867153731,0.0,0.0,-1.1821196999999999,-2.0380395627903
"{""377"": 46, ""515"": -18}",-0.09513606588937072,-0.3449352812922671,-2.492867226077073,-1.2264035639818365,0.0
"{""377"": 74, ""515"": -8}",-29.98983515033894,-29.992093562818546,-29.88658924115711,-28.07012411288198,-25.644092813526505
"{""377"": 53, ""515"": -3}",-13.082844286428362,-20.6501675565257,-12.388896541875457,-27.592562069983206,-22.504888306246404
"{""377"": -8, ""515"": 38}",-0.3,-0.597,0.0,-0.597,-1.470298503
"{""377"": 13, ""515"": 15}",-0.033967326046505,-0.12972412877453865,-0.3061974425025801,-0.4324137625817955,0.0
"{""377"": 36, ""515"": 13}",0.0,-0.0445515,-0.04975,-0.292599252995,0.0
"{""377"": 3, ""515"": 22}",-0.033967326046505,-0.22281334335768657,-0.3061974425025801,-0.4780896249559775,0.0
"{""377"": -7, ""515"": 41}",-0.597,-0.3,-0.3,0.0,-1.470298503
"{""377"": 81, ""515"": -34}",-2.317659167162397,-1.470298503,-9.7281285281915,-8.896569150012917,-17.85804081965027
"{""377"": 95, ""515"": -43}",-0.3,-1.75559551797,-4.456266867153731,-2.0380395627903,-0.597
"{""377"": 35, ""515"": -10}",-0.00995,-0.0877797758985,-0.0742525,-0.05,0.0
"{""377"": 36, ""515"": -2}",0.0,-0.015,0.0,-0.05,0.0
"{""377"": 85, ""515"": -34}",-7.129718569586887,-20.460328085425672,-6.429655775783431,-16.30170756768255,-11.849817985873898
"{""377"": 34, ""515"": -9}",-0.019701995,-0.0877797758985,-0.21620688129089774,-0.148505,0.0
"{""377"": 30, ""515"": 1}",-0.06562709361551085,-0.12972412877453865,-0.3281354680775543,-0.4780896249559775,0.0
"{""377"": 2, ""515"": 24}",-0.06562709361551085,-0.14342688748679328,-0.23904481247798876,-0.5233087287064178,0.0
"{""377"": 29, ""515"": 22}",-0.00995,-0.015,0.0,0.0,0.0
"{""377"": 27, ""515"": 25}",-0.005,-0.015,-0.04975,-0.05,0.0
"{""377"": 27, ""515"": 22}",-0.005,-0.015,0.0,-0.0995,0.0
"{""377"": 40, ""515"": 17}",-0.02450497505,-0.059105985,-0.025,-0.148505,0.0
"{""377"": 43, ""515"": 23}",-0.0292599252995,-0.059105985,-0.0742525,-0.292599252995,0.0
"{""377"": 23, ""515"": 27}",-0.0148505,-0.059105985,-0.025,-0.292599252995,0.0
"{""377"": -1, ""515"": 29}",-0.3,-0.3,-1.75559551797,-0.89103,-1.1821196999999999
"{""377"": -19, ""515"": 45}",-2.0380395627903,-1.470298503,-0.3,-0.89103,-1.470298503
"{""377"": -28, ""515"": 62}",0.0,0.0,0.0,0.0,0.0
"{""377"": 37, ""515"": -4}",-0.2806912490950445,-0.6282503788228353,-0.9411865127719995,-1.6885897950800814,0.0
"{""377"": -4, ""515"": 29}",-2.5944825754907734,-4.456266867153731,-3.408453848516122,-1.1821196999999999,-26.93584713004316
"{""377"": 79, ""515"": -32}",-2.8685377497358657,-5.214941284932398,-21.372491718994056,-4.964587156497372,-22.504888306246404
"{""377"": 9, ""515"": 16}",-0.033967326046505,-0.12972412877453865,-0.19313826393019973,-0.148505,0.0
"{""377"": 55, ""515"": -5}",-12.211006607955007,-27.31114143893025,-11.105291063903023,-24.566191406220877,-28.14616892303922
"{""377"": 7, ""515"": 28}",-0.005,-0.0445515,-0.0742525,-0.0995,0.0
"{""377"": 7, ""515"": 18}",-0.0148505,-0.0445515,-0.1462996264975,-0.292599252995,0.0
"{""377"": -7, ""515"": 38}",-1.1821196999999999,-4.198249360761345,-0.3,-5.95108231382862,-10.526921148947926
"{""377"": 90, ""515"": -39}",-7.129718569586887,-3.139852372238507,-0.597,-9.107603458512788,-6.665359218025596
"{""377"": 94, ""515"": -37}",-2.5944825754907734,-7.584837170052108,-1.1821196999999999,-5.95108231382862,-0.3
"{""377"": 53, ""515"": -28}",-2.8685377497358657,-1.75559551797,-4.198249360761345,-1.75559551797,-1.1821196999999999
"{""377"": 56, ""515"": -22}",0.0,0.0,0.0,0.0,0.0
"{""377"": 65, ""515"": -39}",-2.5944825754907734,-1.1821196999999999,-0.597,-0.3,-7.808988798351587
"{""377"": 90, ""515"": -43}",-1.470298503,-2.317659167162397,-0.89103,-2.0380395627903,0.0
"{""377"": 92, ""515"": -41}",-1.470298503,-0.597,-0.597,-1.75559551797,-3.937625616930651
"{""377"": 71, ""515"": -20}",-29.900479674881097,-7.358421383891018,-22.94350112278768,-16.574303587085666,-4.456266867153731
"{""377"": 58, ""515"": -8}",-23.745226147957148,-25.183554266673088,-9.107603458512788,-26.77793382772086,-28.21921726425747
"{""377"": 62, ""515"": -13}",-29.985549956687155,-14.072833711346592,-26.5776589402027,-6.429655775783431,-4.456266867153731
"{""377"": 48, ""515"": 4}",-0.09104653120138456,-0.11588295835811985,-0.1462996264975,-0.7427111445256219,0.0
"{""377"": 45, ""515"": 4}",-0.0292599252995,-0.367921069194551,-0.2616543643532089,-0.0995,0.0
"{""377"": 29, ""515"": 1}",-0.00995,0.0,-0.025,-0.0995,0.0
"{""377"": 91, ""515"": -44}",-0.3,-1.75559551797,-0.3,-1.1821196999999999,0.0
"{""377"": 95, ""515"": -44}",-0.597,0.0,-0.3,-1.470298503,-2.0380395627903
"{""377"": -17, ""515"": 51}",0.0,0.0,0.0,0.0,0.0
"{""377"": 48, ""515"": -1}",-0.00995,-0.11588295835811985,-0.098509975,-0.148505,0.0
"{""377"": 56, ""515"": -7}",-21.01858826063004,-27.36464972429554,-15.303291809873839,-3.139852372238507,-2.8685377497358657
"{""377"": 57, ""515"": -23}",0.0,0.0,0.0,0.0,0.0
"{""377"": 26, ""515"": -1}",-0.06997082267935574,-0.2607470642466199,-0.23904481247798876,-0.6562709361551086,0.0
"{""377"": -17, ""515"": 50}",-3.674369310030961,-19.96869429330259,-22.800225612475952,-2.317659167162397,-7.358421383891018
"{""377"": 50, ""515"": -24}",-0.14113473370086244,-0.6455981962842609,-0.8275706035757987,-2.0648160903125765,0.0
"{""377"": 77, ""515"": -20}",-8.896569150012917,-29.92784972126067,-5.708163953362243,-7.584837170052108,-29.66082952062611
"{""377"": 32, ""515"": -1}",-0.047808962495597754,-0.15699261861192534,-0.3281354680775543,-1.1108932030042664,0.0
"{""377"": -9, ""515"": 39}",0.0,0.0,0.0,-2.317659167162397,-0.89103
"{""377"": -12, ""515"": 45}",-4.456266867153731,-24.28615620704916,-24.620529492158667,-2.5944825754907734,-5.214941284932398
"{""377"": -12, ""515"": 46}",0.0,0.0,0.0,0.0,0.0
"{""377"": 60, ""515"": -34}",-2.0380395627903,-1.470298503,-0.89103,-2.317659167162397,-14.700427612513026
"{""377"": 43, ""515"": -18}",-0.04324137625817955,-0.07351492515,-0.169836630232525,-0.38627652786039945,0.0
"{""377"": 50, ""515"": -17}",-0.06997082267935574,-0.2854081976681122,-0.34985411339677874,-0.33967326046505,0.0
"{""377"": 39, ""515"": -5}",0.0,0.0,0.0,-0.148505,0.0
"{""377"": 46, ""515"": 1}",-0.02450497505,-0.07351492515,-0.0742525,-0.19701995,0.0
"{""377"": 1, ""515"": 24}",-0.02450497505,-0.11588295835811985,-0.19313826393019973,-0.5233087287064178,0.0
"{""377"": 102, ""515"": -36}",-9.7281285281915,-4.456266867153731,-5.214941284932398,-6.191571490690334,-6.191571490690334
"{""377"": 97, ""515"": -31}",-20.83622922215084,-3.937625616930651,-21.01858826063004,-13.911953243784437,-12.388896541875457
"{""377"": 83, ""515"": -33}",-10.131538770480487,-3.937625616930651,-0.89103,-7.358421383891018,-12.031319806015158
"{""377"": 60, ""515"": -32}",-6.665359218025596,-2.8685377497358657,-22.504888306246404,-2.0380395627903,-4.198249360761345
"{""377"": 51, ""515"": -17}",0.0,0.0,0.0,0.0,0.0
"{""377"": 100, ""515"": -51}",-0.89103,-0.3,-0.3,-0.89103,-0.597
"{""377"": 102, ""515"": -45}",-0.3,-0.3,-0.597,-1.470298503,-0.597
"{""377"": 49, ""515"": -24}",-0.061239488500516005,-0.0445515,-0.6132017819909182,-0.33967326046505,0.0
"{""377"": 83, ""515"": -31}",-15.154840211993777,-12.211006607955007,-8.68340318183123,-3.937625616930651,-11.666482814014039
"{""377"": 46, ""515"": 6}",-0.052330872870641774,0.0,-0.3061974425025801,-0.5680756414193536,0.0
"{""377"": -13, ""515"": 44}",-2.317659167162397,-2.8685377497358657,-1.75559551797,-18.453117633195447,-7.584837170052108
"{""377"": -4, ""515"": 37}",-14.545886477285885,-23.083925450444205,-23.68204661409813,-5.462791872083074,-8.030898910368071
"{""377"": -15, ""515"": 46}",-3.139852372238507,-8.468084022051746,-0.597,-22.504888306246404,-4.198249360761345
"{""377"": 0, ""515"": 30}",-0.00995,-0.0877797758985,-0.0742525,-0.2450497505,0.0
"{""377"": 38, ""515"": -10}",-0.3750814717707735,-0.3904494399175794,-2.4951801774598983,-1.0716092959639054,0.0
"{""377"": 16, ""515"": 9}",-0.07852840330803657,-0.2482293578248686,-0.3926420165401828,-0.5680756414193536,0.0
"{""377"": 68, ""515"": -17}",-14.853423336387896,-6.429655775783431,-29.66757901316565,-20.168317276865867,-2.317659167162397
"{""377"": -9, ""515"": 40}",-2.0380395627903,-4.456266867153731,-0.89103,-7.808988798351587,-15.882400752430488
"{""377"": 14, ""515"": 14}",-0.0292599252995,-0.07351492515,-0.21620688129089774,-0.33967326046505,0.0
"{""377"": 44, ""515"": -16}",-0.1882373025543999,-0.2355852099241097,-2.4993411302348765,-0.9104653120138457,0.0
"{""377"": 44, ""515"": -19}",-0.02450497505,-0.0877797758985,-0.21620688129089774,-0.33967326046505,0.0
"{""377"": 49, ""515"": -21}",-0.09104653120138456,-0.2607470642466199,-2.4874776003071846,-0.5233087287064178,0.0
"{""377"": 64, ""515"": -30}",0.0,0.0,0.0,0.0,0.0
"{""377"": 67, ""515"": -17}",-12.211006607955007,-20.069007350369564,-7.358421383891018,-28.64243325557158,-29.03537656850885
"{""377"": 45, ""515"": -17}",-0.11882864282644813,-0.30957857453451676,-2.495552534323037,-0.6562709361551086,0.0
"{""377"": -6, ""515"": 37}",-0.89103,-4.964587156497372,-1.1821196999999999,-8.25058992126439,-19.345175558847792
"{""377"": 84, ""515"": -32}",-0.89103,-15.59575630285735,-16.574303587085666,-0.3,-5.214941284932398
"{""377"": 89, ""515"": -40}",-8.68340318183123,-0.3,-0.89103,-4.456266867153731,-5.214941284932398
"{""377"": 98, ""515"": -41}",-0.3,-4.456266867153731,-0.3,-2.8685377497358657,-0.3
"{""377"": 70, ""515"": -20}",-14.389784320490794,-27.36464972429554,-3.937625616930651,-26.645763527292665,-27.5188700287058
"{""377"": 42, ""515"": -14}",-0.22365826141880735,-0.37924185850260544,-2.4972820770525757,-0.8691568808220664,0.0
"{""377"": 25, ""515"": 5}",-0.005,-0.02985,0.0,-0.148505,0.0
"{""377"": 79, ""515"": -27}",-9.107603458512788,-29.98480526340484,-29.87832316790066,-6.8987056258453405,-21.197318354243503
"{""377"": 47, ""515"": -16}",-0.033967326046505,-0.101901978139515,-0.098509975,-1.7544868581579878,0.0
"{""377"": 90, ""515"": -33}",-0.89103,-21.01858826063004,-2.0380395627903,-4.456266867153731,-2.8685377497358657
"{""377"": -18, ""515"": 49}",-1.1821196999999999,-2.5944825754907734,-0.89103,-14.232105374233125,-8.68340318183123
"{""377"": 32, ""515"": -2}",-0.005,0.0,0.0,-0.0995,0.0
"{""377"": 104, ""515"": -38}",-1.75559551797,-0.89103,-2.5944825754907734,-6.665359218025596,-2.8685377497358657
"{""377"": 61, ""515"": -28}",-0.597,-2.8685377497358657,-2.5944825754907734,-4.711704198482194,-8.896569150012917
"{""377"": 61, ""515"": -27}",0.0,0.0,0.0,0.0,0.0
"{""377"": 15, ""515"": 13}",-0.0292599252995,-0.18371846550154805,-0.025,-0.827431192749562,0.0
"{""377"": -18, ""515"": 52}",0.0,0.0,0.0,0.0,0.0
"{""377"": 76, ""515"": -26}",-13.252015843564077,-25.980609754261135,-2.317659167162397,-10.526921148947926,-10.721651937458446
"{""377"": 40, ""515"": 10}",-0.04324137625817955,-0.2607470642466199,-1.1321083940230965,-0.7427111445256219,0.0
"{""377"": 1, ""515"": 25}",-0.047808962495597754,-0.14342688748679328,-0.23904481247798876,-0.4780896249559775,0.0
"{""377"": -12, ""515"": 37}",-19.661634499574454,-3.937625616930651,-1.470298503,-7.808988798351587,-4.456266867153731
"{""377"": 46, ""515"": 20}",-0.05680756414193536,-0.4553801729256395,-1.518222429105487,-0.9104653120138457,0.0
"{""377"": -1, ""515"": 32}",-2.5944825754907734,-2.317659167162397,-3.408453848516122,-2.317659167162397,-28.405597094166225
"{""377"": 43, ""515"": 4}",-0.00995,-0.02985,-0.025,0.0,0.0
"{""377"": 50, ""515"": 2}",-0.155275457065461,-0.4658263711963831,-0.3926420165401828,-2.450071268752172,0.0
"{""377"": 48, ""515"": -14}",0.0,0.0,0.0,0.0,0.0
"{""377"": 13, ""515"": 18}",-0.07852840330803657,-0.19688128084653256,-0.3281354680775543,-0.6123948850051602,0.0
"{""377"": 38, ""515"": 9}",0.0,0.0,-0.04975,-0.05,0.0
"{""377"": 37, ""515"": 14}",-0.005,-0.015,-0.0742525,-0.05,0.0
"{""377"": 35, ""515"": 17}",-0.00995,0.0,0.0,-0.148505,0.0
"{""377"": 37, ""515"": 12}",-0.033967326046505,-0.059105985,0.0,0.0,0.0
"{""377"": -13, ""515"": 38}",-4.456266867153731,-4.964587156497372,-0.597,-18.682900592294857,-3.408453848516122
"{""377"": -11, ""515"": 44}",-22.352707179110705,-8.896569150012917,-24.93533530257927,-5.95108231382862,-15.59575630285735
"{""377"": 36, ""515"": -6}",0.0,-0.015,0.0,0.0,0.0
