,"(1, 324)","(3, 324)","(5, 324)","(10, 324)","(1, 509)","(3, 509)","(5, 509)","(10, 509)","(0, 0)"
-24,-1.1821196999999999,-2.8685377497358657,-2.0380395627903,-1.470298503,0.0,-0.89103,-0.3,-0.89103,-1.1821196999999999
50,-0.005,-0.015,-0.098509975,-0.292599252995,-0.0148505,-0.0445515,-0.04975,-0.0995,0.0
49,-0.0148505,-0.059105985,-0.12252487525,-0.19701995,-0.019701995,-0.0445515,-0.0742525,-0.05,0.0
52,-1.470298503,-0.597,-0.3,-1.75559551797,-0.3,-0.89103,-0.597,-0.89103,-3.937625616930651
48,-0.005,-0.0877797758985,-0.025,-0.33967326046505,-0.00995,-0.015,-0.098509975,-0.148505,0.0
51,-0.89103,-0.89103,-0.89103,-0.3,-1.75559551797,-0.89103,-2.0380395627903,-1.1821196999999999,-5.708163953362243
-20,-1.470298503,-2.0380395627903,-1.1821196999999999,-0.89103,-0.597,-0.597,-2.0380395627903,-2.0380395627903,-1.1821196999999999
46,-0.00995,-0.0877797758985,-0.025,-0.148505,-0.00995,-0.02985,-0.025,-0.148505,0.0
-38,-0.3,-1.1821196999999999,-0.3,-0.3,0.0,-0.597,-0.3,-0.3,-0.597
-45,0.0,0.0,-0.3,-0.3,0.0,-0.3,-0.3,-0.597,0.0
-49,-0.597,-0.3,0.0,0.0,-0.3,0.0,-0.3,0.0,-0.3
-46,0.0,-0.3,0.0,-0.597,-0.3,-0.3,-0.3,0.0,-0.3
-29,-1.470298503,-1.75559551797,-0.89103,-0.89103,-1.1821196999999999,-0.3,-1.1821196999999999,-0.3,-1.1821196999999999
-44,-0.3,-0.3,0.0,0.0,-0.3,0.0,-0.3,0.0,0.0
55,-0.3,-0.597,-0.3,-0.89103,-2.317659167162397,-0.3,-0.597,-0.597,-2.317659167162397
-31,-2.0380395627903,-0.89103,-0.597,-1.75559551797,-0.597,-1.1821196999999999,-0.597,-0.89103,-0.89103
-41,-0.3,0.0,-0.597,-0.3,0.0,-0.3,-0.3,-0.3,-0.3
-50,0.0,0.0,0.0,-0.3,-0.3,-0.597,0.0,0.0,0.0
-43,-0.597,-0.89103,-0.3,0.0,-0.3,0.0,-0.3,-0.597,0.0
-48,-0.597,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
57,-0.597,0.0,-0.597,-1.1821196999999999,-0.3,-1.1821196999999999,0.0,-0.3,-1.1821196999999999
66,0.0,-0.597,0.0,0.0,-0.3,0.0,0.0,0.0,-0.3
70,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.3,0.0
60,-0.89103,-0.3,-0.3,-0.3,-0.597,0.0,-0.597,-0.3,-0.3
56,-0.597,0.0,-0.3,-0.3,-0.597,-0.3,-0.597,0.0,-1.75559551797
64,0.0,-0.89103,-0.3,0.0,0.0,0.0,-0.89103,0.0,-0.3
67,0.0,-0.3,0.0,-0.597,-0.3,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.3,-0.89103,-0.89103,-0.89103,-0.3,-0.3,-0.597,-0.89103,-0.89103
53,-0.3,-0.597,-0.597,-1.1821196999999999,-0.89103,-0.89103,-1.1821196999999999,0.0,-1.470298503
59,0.0,0.0,-0.3,0.0,-0.3,-0.597,0.0,-0.597,-1.1821196999999999
61,0.0,0.0,-0.3,-0.597,-0.3,-0.3,0.0,-0.3,-0.3
62,0.0,-0.3,0.0,0.0,0.0,-0.3,0.0,0.0,0.0
63,-0.89103,0.0,0.0,0.0,0.0,-0.597,-0.597,0.0,0.0
65,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.597,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0
